RowID,ProductPhysicalSource,DiagnosticPhysicalSource,DestinationEndpoint,Rule,Severity,SourceClock,DestinationClock,Exception,SemanticFamilyOrSupportSet,GoverningToken,Protocol,EarliestUseBarrier,ReplacementGroup,ProofClass,RowDisposition,EvidencePath
CDC-ALL-00427,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/gt_top_i/pipe_wrapper_i/pipe_clock_int.pipe_clock_i/pclk_sel_reg/C,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/gt_top_i/pipe_wrapper_i/pipe_clock_int.pipe_clock_i/pclk_sel_reg/C,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/gt_top_i/pipe_wrapper_i/pipe_clock_int.pipe_clock_i/pclk_i1_bufgctrl.pclk_i1/S1,CDC-13,Critical,clk_250mhz_mux_x0y0,clk_250mhz_x0y0,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-13_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00427.json
CDC-ALL-00428,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/phy_lnk_up_cdc/syncstages_ff_reg[0]/D,CDC-3,Info,clk_125mhz_mux_x0y0,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00428.json
CDC-ALL-00429,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pl_received_hot_rst_cdc/syncstages_ff_reg[0]/D,CDC-3,Info,clk_125mhz_mux_x0y0,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00429.json
CDC-ALL-00430,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/phy_lnk_up_cdc/syncstages_ff_reg[0]/D,CDC-3,Info,clk_250mhz_mux_x0y0,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00430.json
CDC-ALL-00431,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pcie_top_i/pcie_7x_i/pcie_block_i/PIPECLK,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/pl_received_hot_rst_cdc/syncstages_ff_reg[0]/D,CDC-3,Info,clk_250mhz_mux_x0y0,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00431.json
CDC-ALL-00432,CAPTURE_SUBSYSTEM/MAILBOX/cfg_req_seen_nvp_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/cfg_req_seen_nvp_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/cfg_ack_sync1_pcie_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00432.json
CDC-ALL-00433,CAPTURE_SUBSYSTEM/MAILBOX/status_request_toggle_nvp_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/status_request_toggle_nvp_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/status_req_sync1_pcie_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00433.json
CDC-ALL-00434,G2B_ONECH_C2H/source_drop_event_reg/C,G2B_ONECH_C2H/source_drop_event_reg/C,G2B_ONECH_C2H/drop_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00434.json
CDC-ALL-00435,G2B_ONECH_C2H/enable_ack_toggle_source_reg/C,G2B_ONECH_C2H/enable_ack_toggle_source_reg/C,G2B_ONECH_C2H/enable_ack_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00435.json
CDC-ALL-00436,G2B_ONECH_C2H/source_formatter_fatal_event_reg/C,G2B_ONECH_C2H/source_formatter_fatal_event_reg/C,G2B_ONECH_C2H/formatter_fatal_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00436.json
CDC-ALL-00437,G2B_ONECH_C2H/hard_event_clear_toggle_source_reg/C,G2B_ONECH_C2H/hard_event_clear_toggle_source_reg/C,G2B_ONECH_C2H/hard_event_clear_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00437.json
CDC-ALL-00438,G2B_ONECH_C2H/source_overflow_event_reg/C,G2B_ONECH_C2H/source_overflow_event_reg/C,G2B_ONECH_C2H/overflow_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00438.json
CDC-ALL-00439,G2B_ONECH_C2H/own_ack_toggle_source_reg/C,G2B_ONECH_C2H/own_ack_toggle_source_reg/C,G2B_ONECH_C2H/own_ack_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00439.json
CDC-ALL-00440,G2B_ONECH_C2H/source_ownership_fatal_event_reg/C,G2B_ONECH_C2H/source_ownership_fatal_event_reg/C,G2B_ONECH_C2H/ownership_fatal_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00440.json
CDC-ALL-00441,G2B_ONECH_C2H/ring_empty_source_reg/C,G2B_ONECH_C2H/ring_empty_source_reg/C,G2B_ONECH_C2H/ring_empty_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00441.json
CDC-ALL-00442,G2B_ONECH_C2H/ring_full_source_reg/C,G2B_ONECH_C2H/ring_full_source_reg/C,G2B_ONECH_C2H/ring_full_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00442.json
CDC-ALL-00443,G2B_ONECH_C2H/snapshot_ack_toggle_source_reg/C,G2B_ONECH_C2H/snapshot_ack_toggle_source_reg/C,G2B_ONECH_C2H/snapshot_ack_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00443.json
CDC-ALL-00444,G2B_ONECH_C2H/source_locked_source_reg/C,G2B_ONECH_C2H/source_locked_source_reg/C,G2B_ONECH_C2H/source_locked_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00444.json
CDC-ALL-00445,G2B_ONECH_C2H/stats_ack_toggle_source_reg/C,G2B_ONECH_C2H/stats_ack_toggle_source_reg/C,G2B_ONECH_C2H/stats_ack_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00445.json
CDC-ALL-00446,G2B_ONECH_C2H/transport_ack_toggle_source_reg/C,G2B_ONECH_C2H/transport_ack_toggle_source_reg/C,G2B_ONECH_C2H/transport_ack_sync1_axi_reg/D,CDC-3,Info,nvp_vclk1,userclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00446.json
CDC-ALL-00447,CAPTURE_SUBSYSTEM/MAILBOX/cfg_request_toggle_pcie_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/cfg_request_toggle_pcie_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/cfg_req_sync1_nvp_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00447.json
CDC-ALL-00448,CAPTURE_SUBSYSTEM/MAILBOX/status_req_seen_pcie_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/status_req_seen_pcie_reg/C,CAPTURE_SUBSYSTEM/MAILBOX/status_ack_sync1_nvp_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00448.json
CDC-ALL-00449,G2B_ONECH_C2H/drop_seen_axi_reg/C,G2B_ONECH_C2H/drop_seen_axi_reg/C,G2B_ONECH_C2H/drop_ack_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00449.json
CDC-ALL-00450,G2B_ONECH_C2H/enable_req_toggle_axi_reg/C,G2B_ONECH_C2H/enable_req_toggle_axi_reg/C,G2B_ONECH_C2H/enable_req_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00450.json
CDC-ALL-00451,G2B_ONECH_C2H/formatter_seen_axi_reg/C,G2B_ONECH_C2H/formatter_seen_axi_reg/C,G2B_ONECH_C2H/formatter_ack_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00451.json
CDC-ALL-00452,G2B_ONECH_C2H/overflow_seen_axi_reg/C,G2B_ONECH_C2H/overflow_seen_axi_reg/C,G2B_ONECH_C2H/overflow_ack_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00452.json
CDC-ALL-00453,G2B_ONECH_C2H/own_req_toggle_axi_reg/C,G2B_ONECH_C2H/own_req_toggle_axi_reg/C,G2B_ONECH_C2H/own_req_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00453.json
CDC-ALL-00454,G2B_ONECH_C2H/ownership_seen_axi_reg/C,G2B_ONECH_C2H/ownership_seen_axi_reg/C,G2B_ONECH_C2H/ownership_ack_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00454.json
CDC-ALL-00455,G2B_ONECH_C2H/snapshot_req_toggle_axi_reg/C,G2B_ONECH_C2H/snapshot_req_toggle_axi_reg/C,G2B_ONECH_C2H/snapshot_req_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00455.json
CDC-ALL-00456,G2B_ONECH_C2H/stats_req_toggle_axi_reg/C,G2B_ONECH_C2H/stats_req_toggle_axi_reg/C,G2B_ONECH_C2H/stats_req_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00456.json
CDC-ALL-00457,G2B_ONECH_C2H/transport_req_toggle_axi_reg/C,G2B_ONECH_C2H/transport_req_toggle_axi_reg/C,G2B_ONECH_C2H/transport_req_sync1_source_reg/D,CDC-3,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-3_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00457.json
CDC-ALL-00458,sys_rst_n,sys_rst_n,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/gt_top_i/pipe_wrapper_i/reset_n_reg1_reg/CLR,CDC-9,Info,input port clock,clk_125mhz_mux_x0y0,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-9_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00458.json
CDC-ALL-00459,sys_rst_n,sys_rst_n,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/gt_top_i/pipe_wrapper_i/reset_n_reg1_reg/CLR,CDC-9,Info,input port clock,clk_250mhz_mux_x0y0,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-9_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00459.json
CDC-ALL-00460,nvp_reset_app_autonomous_reg/C,nvp_reset_app_autonomous_reg/C,CAPTURE_SUBSYSTEM/NVP_RESET_TO_NVP_SYNC/arststages_ff_reg[0]/PRE,CDC-9,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-9_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00460.json
CDC-ALL-00461,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/user_reset_out_reg/C,XDMA/inst/xdma_v41_m1_pcie2_to_pcie3_wrapper_i/pcie2_ip_i/inst/inst/user_reset_out_reg/C,CAPTURE_SUBSYSTEM/PCIE_RESET_TO_NVP_SYNC/arststages_ff_reg[0]/PRE,CDC-9,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-9_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00461.json
CDC-ALL-00462,nvp_reset_frontend_autonomous_reg/C,nvp_reset_frontend_autonomous_reg/C,NVP_PHYSICAL_FRONTEND/ingress_reset_sync_reg[0]/PRE,CDC-9,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-9_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00462.json
CDC-ALL-00463,nvp_reset_ready_autonomous_reg/C,nvp_reset_ready_autonomous_reg/C,nvp_ready_sync_reg[0]/CLR,CDC-9,Info,userclk1,nvp_vclk1,False Path,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-9_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00463.json
CDC-ALL-00464,CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[0]/C,CAPTURE_SUBSYSTEM/MAILBOX/status_hold_nvp_reg[0]/C,CAPTURE_SUBSYSTEM/MAILBOX/status_bus_pcie_reg[0]/D,CDC-15,Warning,nvp_vclk1,userclk1,Max Delay Datapath Only,UNCHANGED_PHYSICAL_SOURCE,EXISTING_REPORT_DISPOSITION,EXISTING_PHYSICAL_DISPOSITION_PRESERVED_NO_NORMALIZATION,EXISTING_REPORT_CLOCK_AND_EXCEPTION_CONTRACT,UNCHANGED_CDC-15_REPORT_DISPOSITION,BYTE_IDENTICAL,PASS,cdc/profile-cdc-byte-identical-row-evidence/CDC-ALL-00464.json
